step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1305,622034,2610,0.021211492995507796,1.0,1.0,0.02607740465567811,1.0,1.0,,
1306,622388,2612,0.03225744687035992,0.5,0.5,,,,,
1307,622806,2614,0.030667200281500998,1.0,1.0,,,,,
1308,623144,2616,0.025997434134026533,1.0,1.0,,,,,
1309,623594,2618,0.028540840467492865,1.0,1.0,,,,,
1310,623900,2620,0.02486194700880237,1.0,1.0,,,,,
1311,624318,2622,0.01674646973561581,1.0,1.0,,,,,
1312,624736,2624,0.024922983998047203,1.0,1.0,,,,,
1313,625426,2626,0.020401548528739964,1.0,1.0,0.024835198932905242,1.0,1.0,,
1314,626084,2628,0.025096203971645813,0.5,0.5,,,,,
1315,626614,2630,0.02193105575779059,1.0,1.0,,,,,
1316,626984,2632,0.028885926144197507,1.0,1.0,,,,,
1317,627482,2634,0.0255495335121289,1.0,1.0,,,,,
1318,627724,2636,0.046188251975811605,0.5,0.5,,,,,
1319,628030,2638,0.03455706087950483,0.5,0.5,,,,,
1320,628624,2640,0.025897165929765983,1.0,1.0,,,,,
1321,628962,2642,0.029278776878182033,1.0,1.0,0.032419366029349556,0.5,0.5,,
1322,630244,2644,0.019809269266474246,1.0,1.0,,,,,
1323,630614,2646,0.044735022522547664,0.5,0.5,,,,,
1324,631016,2648,0.025731860360696742,1.0,1.0,,,,,
1325,631562,2650,0.019574197579070456,1.0,1.0,,,,,
1326,632140,2652,0.020162360704478285,1.0,1.0,,,,,
1327,632494,2654,0.029292600629382628,1.0,1.0,,,,,
1328,633088,2656,0.02353121603728645,1.0,1.0,,,,,
1329,633522,2658,0.029126837249129862,1.0,1.0,0.0347496618307077,0.5,0.5,,
1330,633844,2660,0.026844118384864484,1.0,1.0,,,,,
1331,634278,2662,0.020293651711197323,1.0,1.0,,,,,
1332,635592,2664,0.019466977842875467,0.0,0.0,,,,,
1333,635850,2666,0.033087363476321914,0.0,0.0,,,,,
1334,636172,2668,0.026117170331459418,1.0,1.0,,,,,
1335,636606,2670,0.031143780538519024,1.0,1.0,,,,,
1336,637168,2672,0.023050870004243086,1.0,1.0,,,,,
1337,637842,2674,0.025951708370430752,1.0,1.0,0.02673452342101178,1.0,1.0,,
1338,638164,2676,0.027753391331874468,1.0,1.0,,,,,
1339,638758,2678,0.023824541197969035,0.5,0.5,,,,,
1340,639064,2680,0.03163030152259724,0.5,0.5,,,,,
1341,639498,2682,0.024583362958408683,1.0,1.0,,,,,
1342,640060,2684,0.02612300086916678,1.0,1.0,,,,,
1343,640542,2686,0.02997130399201403,0.5,0.5,,,,,
1344,641264,2688,0.02425581491788509,0.0,0.0,,,,,
1345,641666,2690,0.0337323351993572,0.5,0.5,0.041708088584173304,0.5,0.5,,
1346,642084,2692,0.021402098595138412,1.0,1.0,,,,,
1347,642374,2694,0.0213113488242248,1.0,1.0,,,,,
1348,642552,2696,0.03912341252710328,0.5,0.5,,,,,
1349,643034,2698,0.030906504552032255,0.5,0.5,,,,,
1350,643580,2700,0.027565538364816507,0.5,0.5,,,,,
1351,644030,2702,0.025082325377125344,1.0,1.0,,,,,
1352,644480,2704,0.02115850041186799,1.0,1.0,,,,,
1353,644770,2706,0.018435313923877802,1.0,1.0,0.04132642063704372,0.5,0.5,,
1354,645044,2708,0.02758013008244769,1.0,1.0,,,,,
1355,646422,2710,0.02247518343341816,0.5,0.5,,,,,
1356,646664,2712,0.03543350980842145,1.0,1.0,,,,,
1357,646954,2714,0.039392386446563454,0.5,0.5,,,,,
1358,647372,2716,0.023974746571501386,0.5,0.5,,,,,
1359,647662,2718,0.03191721290929991,0.5,0.5,,,,,
1360,647936,2720,0.042218986373839286,0.0,0.0,,,,,
1361,648434,2722,0.025569191556160737,1.0,1.0,0.02725588995076214,0.5,0.5,,
1362,648980,2724,0.026982652214591833,1.0,1.0,,,,,
1363,649510,2726,0.026662658235584533,0.5,0.5,,,,,
1364,649928,2728,0.03733509340885715,0.5,0.5,,,,,
1365,650650,2730,0.021701005317289752,1.0,1.0,,,,,
1366,651356,2732,0.019871748894165854,1.0,1.0,,,,,
1367,651678,2734,0.037273560548046585,0.5,0.5,,,,,
1368,652048,2736,0.022022530259353756,1.0,1.0,,,,,
1369,652498,2738,0.04361210191415694,0.0,0.0,0.023284261734958945,1.0,1.0,,
1370,652948,2740,0.032002376114771865,0.5,0.5,,,,,
1371,653270,2742,0.0326935365107488,1.0,1.0,,,,,
1372,653576,2744,0.029412303931472993,0.5,0.5,,,,,
1373,653994,2746,0.03643802915362287,0.5,0.5,,,,,
1374,654284,2748,0.029543008039792967,1.0,1.0,,,,,
1375,654462,2750,0.042070427045155984,0.5,0.5,,,,,
1376,654816,2752,0.024048009022943583,0.5,0.5,,,,,
1377,656114,2754,0.024449099353583574,0.0,0.0,0.024945710328597836,1.0,1.0,,
1378,656612,2756,0.02223794547074865,1.0,1.0,,,,,
1379,657110,2758,0.03676942219315811,0.0,0.0,,,,,
1380,657512,2760,0.024364716292804223,1.0,1.0,,,,,
1381,657866,2762,0.03104075644713641,1.0,1.0,,,,,
1382,658348,2764,0.025122972372849217,1.0,1.0,,,,,
1383,659134,2766,0.018407265909026308,0.5,0.5,,,,,
1384,659552,2768,0.029722412252041204,1.0,1.0,,,,,
1385,660354,2770,0.01791261969461321,0.5,0.5,0.036946274361152,0.0,0.0,,
1386,660772,2772,0.029640768343106787,1.0,1.0,,,,,
1387,661174,2774,0.026449345172963146,1.0,1.0,,,,,
1388,661576,2776,0.026788474617233625,1.0,1.0,,,,,
1389,662154,2778,0.02821488819642329,0.5,0.5,,,,,
1390,662636,2780,0.02123975392664761,1.0,1.0,,,,,
1391,663054,2782,0.025376394348553242,0.5,0.5,,,,,
1392,663536,2784,0.025062262888244737,0.5,0.5,,,,,
1393,663970,2786,0.024758661708016192,0.5,0.5,0.029560911919889132,1.0,1.0,,
1394,664324,2788,0.03376201344594206,0.5,0.5,,,,,
1395,664694,2790,0.02522694547225673,0.5,0.5,,,,,
1396,665032,2792,0.029158013437176382,1.0,1.0,,,,,
1397,665098,2794,0.07075000256950716,0.0,0.0,,,,,
1398,665548,2796,0.023950082104275745,1.0,1.0,,,,,
1399,666030,2798,0.031245337401011517,0.5,0.5,,,,,
1400,666464,2800,0.031888959413880806,1.0,1.0,,,,,
1401,666802,2802,0.03106542255095779,0.5,0.5,0.024693284954427193,1.0,1.0,,
1402,667604,2804,0.023346363399844628,1.0,1.0,,,,,
1403,668166,2806,0.030354025781674083,0.5,0.5,,,,,
1404,668632,2808,0.026582448540290488,1.0,1.0,,,,,
1405,669850,2810,0.01963326441156371,1.0,1.0,,,,,
1406,670252,2812,0.02202517154852685,0.5,0.5,,,,,
1407,670750,2814,0.02811669973752436,0.5,0.5,,,,,
1408,671392,2816,0.02518533724934956,1.0,1.0,,,,,
1409,671714,2818,0.029767390389189814,1.0,1.0,0.023252741578834665,0.0,0.0,,
1410,672340,2820,0.0289494984994751,1.0,1.0,,,,,
1411,672662,2822,0.03010645696731399,0.5,0.5,,,,,
1412,673016,2824,0.02857009917252609,0.0,0.0,,,,,
1413,673450,2826,0.025629369512852367,1.0,1.0,,,,,
1414,673852,2828,0.028555682406711552,1.0,1.0,,,,,
1415,674142,2830,0.02304146617146494,1.0,1.0,,,,,
1416,675152,2832,0.024259133229405372,0.0,0.0,,,,,
1417,675554,2834,0.024600846258422463,1.0,1.0,0.032000316831200734,1.0,1.0,,
1418,675908,2836,0.02427048431486996,1.0,1.0,,,,,
1419,676326,2838,0.02640559718677108,1.0,1.0,,,,,
1420,676664,2840,0.029656101504567364,0.5,0.5,,,,,
1421,677034,2842,0.0318584383987106,0.5,0.5,,,,,
1422,677692,2844,0.022021896422572754,0.5,0.5,,,,,
1423,678158,2846,0.027191426820380962,0.5,0.5,,,,,
1424,678656,2848,0.0289371122253987,1.0,1.0,,,,,
1425,679122,2850,0.026620393507585445,1.0,1.0,0.027312745111913776,0.5,0.5,,
1426,679652,2852,0.02365509043328068,1.0,1.0,,,,,
1427,680054,2854,0.028279609710803833,0.5,0.5,,,,,
1428,680520,2856,0.029075327355674606,0.5,0.5,,,,,
1429,680922,2858,0.03454691280372153,0.5,0.5,,,,,
1430,681404,2860,0.02328363398411117,1.0,1.0,,,,,
1431,681774,2862,0.026845287059134373,1.0,1.0,,,,,
1432,682304,2864,0.026653414311143396,1.0,1.0,,,,,
1433,682834,2866,0.022663631295163765,0.5,0.5,0.023716528985980766,1.0,1.0,,
1434,683332,2868,0.02563531772709563,1.0,1.0,,,,,
1435,684294,2870,0.021531197372247336,1.0,1.0,,,,,
1436,685496,2872,0.024601729195185062,1.0,1.0,,,,,
1437,686154,2874,0.023390059212996587,1.0,1.0,,,,,
1438,686572,2876,0.028425608599833976,0.5,0.5,,,,,
1439,686926,2878,0.0383947333906108,0.5,0.5,,,,,
1440,688000,2880,0.020631015446062738,0.5,0.5,,,,,
1441,688306,2882,0.03185350453736263,0.5,0.5,0.03717308125690916,0.0,0.0,,
1442,688692,2884,0.027439352876577536,1.0,1.0,,,,,
1443,689078,2886,0.030308900005272223,1.0,1.0,,,,,
1444,689464,2888,0.02383493606906285,1.0,1.0,,,,,
1445,689802,2890,0.024757226362075276,1.0,1.0,,,,,
1446,690172,2892,0.03531693599333217,0.5,0.5,,,,,
1447,690638,2894,0.023964101897962296,1.0,1.0,,,,,
1448,691024,2896,0.02538594472112095,1.0,1.0,,,,,
1449,691554,2898,0.024990004878467805,1.0,1.0,0.02734476726923461,0.5,0.5,,
1450,691988,2900,0.030739792298519558,1.0,1.0,,,,,
1451,692662,2902,0.02669534394048252,0.0,0.0,,,,,
1452,692984,2904,0.02557638759196388,1.0,1.0,,,,,
1453,693306,2906,0.02311751104170571,1.0,1.0,,,,,
1454,693692,2908,0.025244177883304342,0.5,0.5,,,,,
1455,695070,2910,0.019758576464165414,1.0,1.0,,,,,
1456,695488,2912,0.024985590561813504,0.5,0.5,,,,,
1457,695778,2914,0.027925708859292075,1.0,1.0,0.0301717910234363,0.0,0.0,,
1458,696484,2916,0.025038553393275563,1.0,1.0,,,,,
1459,696950,2918,0.02844620816815983,1.0,1.0,,,,,
1460,697672,2920,0.027073723451353848,0.5,0.5,,,,,
1461,698106,2922,0.021153675538362476,1.0,1.0,,,,,
1462,698732,2924,0.03146378727729685,1.0,1.0,,,,,
1463,699038,2926,0.030808589875858543,0.0,0.0,,,,,
1464,699488,2928,0.03247459764394762,0.0,0.0,,,,,
1465,699842,2930,0.027269781679106844,0.5,0.5,0.031200342948600898,0.0,0.0,,
1466,700292,2932,0.032950344330794065,1.0,1.0,,,,,
1467,700614,2934,0.02624420068371547,1.0,1.0,,,,,
1468,701016,2936,0.025730742050142728,1.0,1.0,,,,,
1469,701514,2938,0.02473805776920985,1.0,1.0,,,,,
1470,702140,2940,0.023214261781007127,1.0,1.0,,,,,
1471,702526,2942,0.02262592142630505,0.5,0.5,,,,,
1472,703200,2944,0.01903729587701421,1.0,1.0,,,,,
1473,703634,2946,0.029141704704745485,0.5,0.5,0.024234289790315774,1.0,1.0,,
1474,703988,2948,0.024321977036193463,1.0,1.0,,,,,
1475,704502,2950,0.021196533566850924,1.0,1.0,,,,,
1476,704744,2952,0.022413808637410815,1.0,1.0,,,,,
1477,705162,2954,0.024959699053609327,1.0,1.0,,,,,
1478,705676,2956,0.025922309403747335,1.0,1.0,,,,,
1479,706318,2958,0.024657536461522567,1.0,1.0,,,,,
1480,706624,2960,0.027263559328689076,1.0,1.0,,,,,
1481,707058,2962,0.025777704635697944,1.0,1.0,0.029548459053937604,1.0,1.0,,
1482,707412,2964,0.023637689932509354,1.0,1.0,,,,,
1483,707958,2966,0.0276548612946967,1.0,1.0,,,,,
1484,708424,2968,0.027139157838171363,0.5,0.5,,,,,
1485,708794,2970,0.02384418484996667,1.0,1.0,,,,,
1486,709116,2972,0.029841087765737257,0.5,0.5,,,,,
1487,709678,2974,0.026874526319266547,1.0,1.0,,,,,
1488,709968,2976,0.04410700077046866,0.0,0.0,,,,,
1489,710434,2978,0.02289400932552373,1.0,1.0,0.02477448909245855,1.0,1.0,,
1490,710660,2980,0.03633912624220037,1.0,1.0,,,,,
1491,711078,2982,0.028013883389671368,1.0,1.0,,,,,
1492,711464,2984,0.02538716208890321,1.0,1.0,,,,,
1493,711930,2986,0.027816685574772897,1.0,1.0,,,,,
1494,712316,2988,0.030419947947243602,0.0,0.0,,,,,
1495,712878,2990,0.024054553444279144,0.5,0.5,,,,,
1496,713296,2992,0.03035664222709198,1.0,1.0,,,,,
1497,713698,2994,0.03237596884409186,1.0,1.0,0.027505673686593277,0.5,0.5,,
1498,714468,2996,0.025950151925631482,1.0,1.0,,,,,
1499,714902,2998,0.02769398405625621,0.0,0.0,,,,,
1500,715240,3000,0.01930476993846328,1.0,1.0,,,,,
1501,715498,3002,0.03421061129917149,0.5,0.5,,,,,
1502,715900,3004,0.0273162750445159,1.0,1.0,,,,,
1503,716398,3006,0.02505867353710264,0.5,0.5,,,,,
1504,716848,3008,0.02671961659669973,0.5,0.5,,,,,
1505,717762,3010,0.023607092126139193,1.0,1.0,0.02654528798814821,1.0,1.0,,
1506,718340,3012,0.020433136805866954,1.0,1.0,,,,,
1507,719414,3014,0.022076526820230133,1.0,1.0,,,,,
1508,719832,3016,0.03367481829094389,0.0,0.0,,,,,
1509,720170,3018,0.023598492165444573,1.0,1.0,,,,,
1510,720444,3020,0.032236538295048696,1.0,1.0,,,,,
1511,720862,3022,0.032573421132091114,0.0,0.0,,,,,
1512,721360,3024,0.021370463179647498,1.0,1.0,,,,,
1513,721986,3026,0.03015452095964546,1.0,1.0,0.035508707783445,0.5,0.5,,
1514,722452,3028,0.028051064492124952,1.0,1.0,,,,,
1515,723078,3030,0.02317224329517045,1.0,1.0,,,,,
1516,723576,3032,0.028998471291305904,0.5,0.5,,,,,
1517,723962,3034,0.02610821712584785,0.5,0.5,,,,,
1518,724412,3036,0.02461438415385142,1.0,1.0,,,,,
1519,724766,3038,0.031069640577263104,1.0,1.0,,,,,
1520,725120,3040,0.02649625297145576,1.0,1.0,,,,,
1521,725714,3042,0.024315449537342514,1.0,1.0,0.022382103085368567,1.0,1.0,,
1522,726372,3044,0.025622466106500524,1.0,1.0,,,,,
1523,726982,3046,0.028717964044912822,0.5,0.5,,,,,
1524,727528,3048,0.02198493484957774,1.0,1.0,,,,,
1525,728026,3050,0.027007478857124647,0.0,0.0,,,,,
1526,728460,3052,0.032460298012161666,0.5,0.5,,,,,
1527,729006,3054,0.023267725298613803,1.0,1.0,,,,,
1528,729552,3056,0.024380467934775905,1.0,1.0,,,,,
1529,730130,3058,0.01929750293640786,1.0,1.0,0.028946692798094545,1.0,1.0,,
1530,730468,3060,0.024491059507221764,0.5,0.5,,,,,
1531,731030,3062,0.025622128255687906,0.5,0.5,,,,,
1532,732232,3064,0.02076316449668445,0.5,0.5,,,,,
1533,733018,3066,0.03460087825040142,0.0,0.0,,,,,
1534,733388,3068,0.030524817007179867,1.0,1.0,,,,,
1535,733694,3070,0.027691569581020547,1.0,1.0,,,,,
1536,734336,3072,0.025767980757173636,1.0,1.0,,,,,
1537,734578,3074,0.026789461842773716,1.0,1.0,0.024545315167137594,1.0,1.0,,
1538,735028,3076,0.02352982273936537,1.0,1.0,,,,,
1539,735814,3078,0.021738768336777257,1.0,1.0,,,,,
1540,736120,3080,0.03120583007115496,0.5,0.5,,,,,
1541,736570,3082,0.02527398030696109,1.0,1.0,,,,,
1542,736828,3084,0.025794336173622694,1.0,1.0,,,,,
1543,737966,3086,0.02014975831072469,0.5,0.5,,,,,
1544,738576,3088,0.031412318992447584,0.5,0.5,,,,,
1545,738882,3090,0.026601855852358202,1.0,1.0,0.03084022815966425,1.0,1.0,,
1546,739076,3092,0.030059510416062193,0.5,0.5,,,,,
1547,739558,3094,0.023794252404085607,1.0,1.0,,,,,
1548,740120,3096,0.019847298384636426,1.0,1.0,,,,,
1549,740666,3098,0.025686446191795418,0.5,0.5,,,,,
1550,741116,3100,0.02689937643148694,1.0,1.0,,,,,
1551,741550,3102,0.02608635690620826,1.0,1.0,,,,,
1552,741920,3104,0.024600893771393816,1.0,1.0,,,,,
1553,742226,3106,0.023559667076922922,1.0,1.0,0.03336262775257266,0.5,0.5,,
1554,742660,3108,0.03396735738512369,0.5,0.5,,,,,
1555,743126,3110,0.025378036676999786,1.0,1.0,,,,,
1556,743560,3112,0.02540717447809365,0.5,0.5,,,,,
1557,743834,3114,0.027807817835383136,1.0,1.0,,,,,
1558,744236,3116,0.020260943592600958,1.0,1.0,,,,,
1559,744734,3118,0.023946142545545147,1.0,1.0,,,,,
1560,745232,3120,0.02465327388494511,1.0,1.0,,,,,
1561,745746,3122,0.029151703499366875,0.5,0.5,0.0263360413961078,0.5,0.5,,
1562,746052,3124,0.03179011498567027,0.5,0.5,,,,,
1563,746390,3126,0.03590594557263535,0.5,0.5,,,,,
1564,746936,3128,0.021302030906151282,1.0,1.0,,,,,
1565,747450,3130,0.020868173320417006,0.5,0.5,,,,,
1566,748028,3132,0.028738555300718234,0.5,0.5,,,,,
1567,748494,3134,0.025139383208072602,1.0,1.0,,,,,
1568,748896,3136,0.02926662830947421,0.5,0.5,,,,,
1569,749362,3138,0.019631734230764742,1.0,1.0,0.021273692504755675,1.0,1.0,,
1570,750116,3140,0.02361304529073337,0.5,0.5,,,,,
1571,750550,3142,0.020637345965753444,1.0,1.0,,,,,
1572,751016,3144,0.026775740431685808,1.0,1.0,,,,,
1573,751530,3146,0.023979400190219734,1.0,1.0,,,,,
1574,751948,3148,0.025388465024831865,1.0,1.0,,,,,
1575,752382,3150,0.022830958681873504,1.0,1.0,,,,,
1576,753296,3152,0.022627747855282602,0.5,0.5,,,,,
1577,753762,3154,0.027317195551749024,1.0,1.0,0.034012777308076135,1.0,1.0,,
1578,754164,3156,0.037100118492015825,0.0,0.0,,,,,
1579,754566,3158,0.02770351666163852,1.0,1.0,,,,,
1580,754888,3160,0.02860503695416188,1.0,1.0,,,,,
1581,755546,3162,0.02743952969520018,0.5,0.5,,,,,
1582,755948,3164,0.022287016138970873,1.0,1.0,,,,,
1583,756222,3166,0.027970465563241228,1.0,1.0,,,,,
1584,756736,3168,0.02958388587310861,0.0,0.0,,,,,
1585,757154,3170,0.01964219137523628,1.0,1.0,0.031283269084358016,1.0,1.0,,
1586,757524,3172,0.02760733232724652,0.5,0.5,,,,,
1587,758854,3174,0.024136297505531683,0.5,0.5,,,,,
1588,760120,3176,0.017898076579973835,0.5,0.5,,,,,
1589,760698,3178,0.02539684648033788,0.5,0.5,,,,,
1590,761180,3180,0.02529525538050723,1.0,1.0,,,,,
1591,761662,3182,0.02132448797503427,1.0,1.0,,,,,
1592,762176,3184,0.02788539516646125,0.5,0.5,,,,,
1593,762914,3186,0.021849871861225775,0.5,0.5,0.0315877243744402,0.5,0.5,,
1594,763284,3188,0.020844570344416436,1.0,1.0,,,,,
1595,764102,3190,0.022462537828222433,0.5,0.5,,,,,
1596,764856,3192,0.023931658075013556,0.5,0.5,,,,,
1597,766042,3194,0.02017563848864644,0.5,0.5,,,,,
1598,766412,3196,0.036258188484282826,0.0,0.0,,,,,
1599,766974,3198,0.025296609519106283,1.0,1.0,,,,,
1600,767344,3200,0.02970287180177701,0.5,0.5,,,,,
1601,767762,3202,0.025984589143386142,1.0,1.0,0.027758689892192646,1.0,1.0,,
1602,768116,3204,0.03441665386402607,0.5,0.5,,,,,
1603,768454,3206,0.024449247390332347,1.0,1.0,,,,,
1604,768760,3208,0.03464554821747075,0.5,0.5,,,,,
1605,769274,3210,0.026860320281229977,1.0,1.0,,,,,
1606,769852,3212,0.030300379780658145,0.5,0.5,,,,,
1607,771166,3214,0.01680526291404292,0.5,0.5,,,,,
1608,771536,3216,0.04211215713046435,0.0,0.0,,,,,
1609,772018,3218,0.02334956589116049,1.0,1.0,0.029033328905207392,0.5,0.5,,
1610,772548,3220,0.018413648576595068,1.0,1.0,,,,,
1611,772966,3222,0.026557889692131683,1.0,1.0,,,,,
1612,773304,3224,0.026057984655587157,0.5,0.5,,,,,
1613,773738,3226,0.03711842410614525,0.0,0.0,,,,,
1614,774572,3228,0.023682443172878393,1.0,1.0,,,,,
1615,776718,3230,0.030446111787065813,0.5,0.5,,,,,
1616,776928,3232,0.029335349242996578,0.5,0.5,,,,,
1617,777522,3234,0.03079916985185577,0.5,0.5,0.030825259876128115,0.0,0.0,,
1618,778020,3236,0.02455659388996816,1.0,1.0,,,,,
1619,778422,3238,0.029184415134596887,1.0,1.0,,,,,
1620,778696,3240,0.029605289008750597,1.0,1.0,,,,,
1621,779114,3242,0.02786890578622512,1.0,1.0,,,,,
1622,779516,3244,0.023934280965353084,1.0,1.0,,,,,
1623,779918,3246,0.03412816731373833,0.5,0.5,,,,,
1624,780208,3248,0.024833904942444935,1.0,1.0,,,,,
1625,780418,3250,0.028972088173010117,1.0,1.0,0.023967080541391905,1.0,1.0,,
1626,780804,3252,0.0258243371020495,1.0,1.0,,,,,
1627,781254,3254,0.024735296203983074,1.0,1.0,,,,,
1628,781592,3256,0.02622532398077716,1.0,1.0,,,,,
1629,782058,3258,0.022391647395188084,1.0,1.0,,,,,
1630,783356,3260,0.02029994606832622,1.0,1.0,,,,,
1631,783598,3262,0.038382887546286076,0.5,0.5,,,,,
1632,784032,3264,0.023489333327691517,1.0,1.0,,,,,
1633,784530,3266,0.02375902885891257,1.0,1.0,0.021970765824707337,1.0,1.0,,
1634,785204,3268,0.028796269892223857,0.5,0.5,,,,,
1635,785702,3270,0.027649177201301646,0.5,0.5,,,,,
1636,786200,3272,0.029703415185246534,1.0,1.0,,,,,
1637,787050,3274,0.018809048633265175,1.0,1.0,,,,,
1638,787324,3276,0.03463381265446809,0.5,0.5,,,,,
1639,787614,3278,0.02766700690676569,0.5,0.5,,,,,
1640,788816,3280,0.02118530580296938,1.0,1.0,,,,,
1641,789458,3282,0.029386504621480302,0.5,0.5,0.031114412294360717,0.5,0.5,,
1642,789652,3284,0.031766471732795856,0.5,0.5,,,,,
1643,789990,3286,0.02253230826333276,1.0,1.0,,,,,
1644,790392,3288,0.028840480311853208,0.5,0.5,,,,,
1645,790842,3290,0.026818266288410896,1.0,1.0,,,,,
1646,791164,3292,0.03587492169130678,1.0,1.0,,,,,
1647,791662,3294,0.030166748299322914,1.0,1.0,,,,,
1648,791984,3296,0.03103645042154381,0.5,0.5,,,,,
1649,792258,3298,0.031065015548051033,1.0,1.0,0.030308890542124423,1.0,1.0,,
1650,792708,3300,0.026855186451320325,1.0,1.0,,,,,
1651,793238,3302,0.022358472108231775,1.0,1.0,,,,,
1652,793704,3304,0.03254665665278112,1.0,1.0,,,,,
1653,794090,3306,0.02213930781892941,1.0,1.0,,,,,
1654,794476,3308,0.031193131114152187,0.5,0.5,,,,,
1655,794942,3310,0.027885985570002377,1.0,1.0,,,,,
1656,795248,3312,0.030145478137415253,0.5,0.5,,,,,
1657,795682,3314,0.026159276254160164,1.0,1.0,0.023731012604332243,1.0,1.0,,
1658,796132,3316,0.030571725694406138,0.5,0.5,,,,,
1659,796662,3318,0.021901705749841877,1.0,1.0,,,,,
1660,797080,3320,0.029108745046950428,0.5,0.5,,,,,
1661,797418,3322,0.0274418199873087,1.0,1.0,,,,,
1662,797836,3324,0.03673882389313497,0.0,0.0,,,,,
1663,798270,3326,0.024145505389090462,1.0,1.0,,,,,
1664,798544,3328,0.03362177369806318,0.5,0.5,,,,,
1665,799058,3330,0.016047445169330387,1.0,1.0,0.0285839230176164,1.0,1.0,,
1666,799492,3332,0.02798962527689797,1.0,1.0,,,,,
1667,799942,3334,0.022384410715735856,1.0,1.0,,,,,
1668,800392,3336,0.02454702284142416,1.0,1.0,,,,,
1669,800906,3338,0.02357676088417101,1.0,1.0,,,,,
1670,801404,3340,0.021953847395867317,1.0,1.0,,,,,
1671,801886,3342,0.027774553749995903,0.5,0.5,,,,,
1672,802288,3344,0.028975610679105195,0.5,0.5,,,,,
1673,802738,3346,0.02322123392933983,1.0,1.0,0.028141268339432868,1.0,1.0,,
1674,803252,3348,0.017738602756074397,1.0,1.0,,,,,
1675,803654,3350,0.029000196732332183,0.5,0.5,,,,,
1676,804088,3352,0.023151937855755023,1.0,1.0,,,,,
1677,804474,3354,0.028894861715949866,1.0,1.0,,,,,
1678,804892,3356,0.029387907259108226,1.0,1.0,,,,,
1679,805534,3358,0.02241598590918548,0.5,0.5,,,,,
1680,806096,3360,0.03463142279698799,0.5,0.5,,,,,
1681,806594,3362,0.029487314558973268,0.5,0.5,0.03961345238004739,0.5,0.5,,
1682,806996,3364,0.02215135247289877,1.0,1.0,,,,,
1683,807430,3366,0.033610569064813946,0.0,0.0,,,,,
1684,807944,3368,0.02280416992515299,1.0,1.0,,,,,
1685,808442,3370,0.027559276074989206,1.0,1.0,,,,,
1686,808780,3372,0.028512365886858244,0.5,0.5,,,,,
1687,809214,3374,0.015865528288043912,1.0,1.0,,,,,
1688,809584,3376,0.031155698842981906,1.0,1.0,,,,,
1689,810354,3378,0.019283068149456118,1.0,1.0,0.040310391419454084,0.5,0.5,,
1690,811492,3380,0.01959910097611869,0.5,0.5,,,,,
1691,811862,3382,0.026783528268135993,1.0,1.0,,,,,
1692,812120,3384,0.024876291086456774,1.0,1.0,,,,,
1693,812618,3386,0.02524806481943019,1.0,1.0,,,,,
1694,813068,3388,0.02595913535817427,0.5,0.5,,,,,
1695,813390,3390,0.022766910695608433,1.0,1.0,,,,,
1696,813808,3392,0.025531914302543226,1.0,1.0,,,,,
1697,814258,3394,0.02470026653854185,1.0,1.0,0.025815659186787996,0.5,0.5,,
1698,814932,3396,0.025177173455870054,0.5,0.5,,,,,
1699,815462,3398,0.02760890352557137,1.0,1.0,,,,,
1700,815848,3400,0.03837911746043763,0.5,0.5,,,,,
1701,816298,3402,0.030946016449657186,0.5,0.5,,,,,
1702,817372,3404,0.019548632850076623,1.0,1.0,,,,,
1703,817742,3406,0.02128964018113908,1.0,1.0,,,,,
1704,818272,3408,0.034499662714138686,0.5,0.5,,,,,
1705,818802,3410,0.022338295714014637,1.0,1.0,0.02249463055273973,1.0,1.0,,
1706,819332,3412,0.02399765400294124,1.0,1.0,,,,,
1707,819718,3414,0.031036022838675875,0.5,0.5,,,,,
1708,820024,3416,0.027177358408096215,1.0,1.0,,,,,
1709,820490,3418,0.024014197412893304,1.0,1.0,,,,,
1710,820988,3420,0.02605266254022735,0.5,0.5,,,,,
1711,821262,3422,0.025441767595973355,1.0,1.0,,,,,
1712,821776,3424,0.023096671013479408,0.5,0.5,,,,,
1713,822162,3426,0.028082880951237996,0.5,0.5,0.03670989913322771,0.5,0.5,,
1714,822564,3428,0.03843106609183796,0.5,0.5,,,,,
1715,822950,3430,0.030342782873203664,0.5,0.5,,,,,
1716,823192,3432,0.021870870255664462,1.0,1.0,,,,,
1717,823834,3434,0.022581927068448367,1.0,1.0,,,,,
1718,824364,3436,0.031011275794438586,1.0,1.0,,,,,
1719,825310,3438,0.019668234679085062,0.5,0.5,,,,,
1720,825664,3440,0.029821937178137692,0.5,0.5,,,,,
1721,826130,3442,0.023802854015357842,0.5,0.5,0.02792153924942818,0.5,0.5,,
1722,826532,3444,0.02724031358410994,0.5,0.5,,,,,
1723,826886,3446,0.021701317109496833,1.0,1.0,,,,,
1724,827160,3448,0.02906062019383385,1.0,1.0,,,,,
1725,827466,3450,0.04069490099204227,0.0,0.0,,,,,
1726,827756,3452,0.02714537136671311,1.0,1.0,,,,,
1727,828094,3454,0.029314038251819604,1.0,1.0,,,,,
1728,828560,3456,0.023633529751443647,1.0,1.0,,,,,
